,tweet,label,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
430,nah anak buah saya dari pagi udah standby enggak ada banjir dari pagi udah saya suruh tongkrongin tuh sudirman thamrin sama termasuk medan merdeka jadi laporannya enggak ada banjir seperti yang di foto,0,"['nah', 'anak', 'buah', 'saya', 'dari', 'pagi', 'udah', 'standby', 'enggak', 'ada', 'banjir', 'dari', 'pagi', 'udah', 'saya', 'suruh', 'tongkrongin', 'tuh', 'sudirman', 'thamrin', 'sama', 'termasuk', 'medan', 'merdeka', 'jadi', 'laporannya', 'enggak', 'ada', 'banjir', 'seperti', 'yang', 'di', 'foto']","['anak', 'buah', 'pagi', 'udah', 'standby', 'banjir', 'pagi', 'udah', 'suruh', 'tongkrongin', 'sudirman', 'thamrin', 'medan', 'merdeka', 'laporannya', 'banjir', 'foto']","['anak', 'buah', 'pagi', 'udah', 'standby', 'banjir', 'pagi', 'udah', 'suruh', 'tongkrongin', 'sudirman', 'thamrin', 'medan', 'merdeka', 'lapor', 'banjir', 'foto']"
431,aniesbaswedan sekalian rombak istana negara kan ada dijakarta jadi suka suka luh hentikanrevitalisasimonas niesgabecuskerja aniesfokuskerja anieshancurkanmonas,1,"['aniesbaswedan', 'sekalian', 'rombak', 'istana', 'negara', 'kan', 'ada', 'dijakarta', 'jadi', 'suka', 'suka', 'luh', 'hentikanrevitalisasimonas', 'niesgabecuskerja', 'aniesfokuskerja', 'anieshancurkanmonas']","['aniesbaswedan', 'rombak', 'istana', 'negara', 'dijakarta', 'suka', 'suka', 'luh', 'hentikanrevitalisasimonas', 'niesgabecuskerja', 'aniesfokuskerja', 'anieshancurkanmonas']","['aniesbaswedan', 'rombak', 'istana', 'negara', 'dijakarta', 'suka', 'suka', 'luh', 'hentikanrevitalisasimonas', 'niesgabecuskerja', 'aniesfokuskerja', 'anieshancurkanmonas']"
432,rt babgei hudattamini ustadtengkuzul loe arab bacin babu cina kenapa pada waktu revitalisasi lapangan banteng yg menebangi ribuanu,1,"['rt', 'babgei', 'hudattamini', 'ustadtengkuzul', 'loe', 'arab', 'bacin', 'babu', 'cina', 'kenapa', 'pada', 'waktu', 'revitalisasi', 'lapangan', 'banteng', 'yg', 'menebangi', 'ribuanu']","['babgei', 'hudattamini', 'ustadtengkuzul', 'loe', 'arab', 'bacin', 'babu', 'cina', 'revitalisasi', 'lapangan', 'banteng', 'menebangi', 'ribuanu']","['babgei', 'hudattamini', 'ustadtengkuzul', 'loe', 'arab', 'bacin', 'babu', 'cina', 'revitalisasi', 'lapang', 'banteng', 'tebang', 'ribuanu']"
433,smara maspiyuuu aniesbaswedan kau beritahu atau tidak kau beritahu mereka tetap tidak mau mengerti karena digantinya ada penyakit dengki iri aniesfokuskerja,0,"['smara', 'maspiyuuu', 'aniesbaswedan', 'kau', 'beritahu', 'atau', 'tidak', 'kau', 'beritahu', 'mereka', 'tetap', 'tidak', 'mau', 'mengerti', 'karena', 'digantinya', 'ada', 'penyakit', 'dengki', 'iri', 'aniesfokuskerja']","['smara', 'maspiyuuu', 'aniesbaswedan', 'kau', 'beritahu', 'kau', 'beritahu', 'mengerti', 'digantinya', 'penyakit', 'dengki', 'iri', 'aniesfokuskerja']","['smara', 'maspiyuuu', 'aniesbaswedan', 'kau', 'beritahu', 'kau', 'beritahu', 'erti', 'ganti', 'sakit', 'dengki', 'iri', 'aniesfokuskerja']"
434,adriazah msapunya aniesbaswedan yessseorang lelaki sejati tak akan lepas tanggung jawab naniesfokuskerja,0,"['adriazah', 'msapunya', 'aniesbaswedan', 'yessseorang', 'lelaki', 'sejati', 'tak', 'akan', 'lepas', 'tanggung', 'jawab', 'naniesfokuskerja']","['adriazah', 'msapunya', 'aniesbaswedan', 'yessseorang', 'lelaki', 'sejati', 'lepas', 'tanggung', 'naniesfokuskerja']","['adriazah', 'msapunya', 'aniesbaswedan', 'yessseorang', 'lelaki', 'sejati', 'lepas', 'tanggung', 'naniesfokuskerja']"
435,anies dilanda banjir serangan kritikninacoronavirusalert aniesgabisakerja aniesfokuskerja banjirjakarta banjirjabodetabek anies kaukus politik demokrasi kaukustokrasi httpstcojpboqdqw,0,"['anies', 'dilanda', 'banjir', 'serangan', 'kritikninacoronavirusalert', 'aniesgabisakerja', 'aniesfokuskerja', 'banjirjakarta', 'banjirjabodetabek', 'anies', 'kaukus', 'politik', 'demokrasi', 'kaukustokrasi', 'httpstcojpboqdqw']","['anies', 'dilanda', 'banjir', 'serangan', 'kritikninacoronavirusalert', 'aniesgabisakerja', 'aniesfokuskerja', 'banjirjakarta', 'banjirjabodetabek', 'anies', 'kaukus', 'politik', 'demokrasi', 'kaukustokrasi', 'httpstcojpboqdqw']","['anies', 'landa', 'banjir', 'serang', 'kritikninacoronavirusalert', 'aniesgabisakerja', 'aniesfokuskerja', 'banjirjakarta', 'banjirjabodetabek', 'anies', 'kaukus', 'politik', 'demokrasi', 'kaukustokrasi', 'httpstcojpboqdqw']"
436,they always look for the mistakes of the good leadernaniesfokuskerjandjarot tebang pohon dibela anies pindahkan pohon dibully buzzer memang edan httpstcoruvepimp,0,"['they', 'always', 'look', 'for', 'the', 'mistakes', 'of', 'the', 'good', 'leadernaniesfokuskerjandjarot', 'tebang', 'pohon', 'dibela', 'anies', 'pindahkan', 'pohon', 'dibully', 'buzzer', 'memang', 'edan', 'httpstcoruvepimp']","['they', 'always', 'look', 'for', 'the', 'mistakes', 'of', 'the', 'good', 'leadernaniesfokuskerjandjarot', 'tebang', 'pohon', 'dibela', 'anies', 'pindahkan', 'pohon', 'dibully', 'buzzer', 'edan', 'httpstcoruvepimp']","['they', 'always', 'look', 'for', 'the', 'mistakes', 'of', 'the', 'good', 'leadernaniesfokuskerjandjarot', 'tebang', 'pohon', 'bela', 'anies', 'pindah', 'pohon', 'dibully', 'buzzer', 'edan', 'httpstcoruvepimp']"
437,updateanies regezs aniesbaswedan bila jabatan telah disemat lengan baju telah digulungboot telah dipakai pantang pulang sebelum surutmantab bener gubernur guebukan pemimpin kalengnnaniesfokuskerja aniesfokuskerja,0,"['updateanies', 'regezs', 'aniesbaswedan', 'bila', 'jabatan', 'telah', 'disemat', 'lengan', 'baju', 'telah', 'digulungboot', 'telah', 'dipakai', 'pantang', 'pulang', 'sebelum', 'surutmantab', 'bener', 'gubernur', 'guebukan', 'pemimpin', 'kalengnnaniesfokuskerja', 'aniesfokuskerja']","['updateanies', 'regezs', 'aniesbaswedan', 'jabatan', 'disemat', 'lengan', 'baju', 'digulungboot', 'dipakai', 'pantang', 'pulang', 'surutmantab', 'bener', 'gubernur', 'guebukan', 'pemimpin', 'kalengnnaniesfokuskerja', 'aniesfokuskerja']","['updateanies', 'regezs', 'aniesbaswedan', 'jabat', 'semat', 'lengan', 'baju', 'digulungboot', 'pakai', 'pantang', 'pulang', 'surutmantab', 'bener', 'gubernur', 'guebukan', 'pimpin', 'kalengnnaniesfokuskerja', 'aniesfokuskerja']"
438,marlinaidha aniesbaswedan mau tanya kawasan itu wilayah pusat atau pemprovntrus yg terkesan mau lari dari tanggung jwbnjangan manis nya aja di ambilngiliran banjir di serahkan pd orang lainnaniesfokuskerja,0,"['marlinaidha', 'aniesbaswedan', 'mau', 'tanya', 'kawasan', 'itu', 'wilayah', 'pusat', 'atau', 'pemprovntrus', 'yg', 'terkesan', 'mau', 'lari', 'dari', 'tanggung', 'jwbnjangan', 'manis', 'nya', 'aja', 'di', 'ambilngiliran', 'banjir', 'di', 'serahkan', 'pd', 'orang', 'lainnaniesfokuskerja']","['marlinaidha', 'aniesbaswedan', 'kawasan', 'wilayah', 'pusat', 'pemprovntrus', 'terkesan', 'lari', 'tanggung', 'jwbnjangan', 'manis', 'ambilngiliran', 'banjir', 'serahkan', 'pd', 'orang', 'lainnaniesfokuskerja']","['marlinaidha', 'aniesbaswedan', 'kawasan', 'wilayah', 'pusat', 'pemprovntrus', 'kes', 'lari', 'tanggung', 'jwbnjangan', 'manis', 'ambilngiliran', 'banjir', 'serah', 'pd', 'orang', 'lainnaniesfokuskerja']"
439,marlinaidha bahagia benar warganya krn semakin maju kotanyaoutput dari pemilih cerdas mendpt pemimpin cerdas dan insya allah istiqomah amanah nnaniesfokuskerja,0,"['marlinaidha', 'bahagia', 'benar', 'warganya', 'krn', 'semakin', 'maju', 'kotanyaoutput', 'dari', 'pemilih', 'cerdas', 'mendpt', 'pemimpin', 'cerdas', 'dan', 'insya', 'allah', 'istiqomah', 'amanah', 'nnaniesfokuskerja']","['marlinaidha', 'bahagia', 'warganya', 'maju', 'kotanyaoutput', 'pemilih', 'cerdas', 'mendpt', 'pemimpin', 'cerdas', 'insya', 'allah', 'istiqomah', 'amanah', 'nnaniesfokuskerja']","['marlinaidha', 'bahagia', 'warga', 'maju', 'kotanyaoutput', 'pilih', 'cerdas', 'mendpt', 'pimpin', 'cerdas', 'insya', 'allah', 'istiqomah', 'amanah', 'nnaniesfokuskerja']"
440,rt regezs deqlz zrn aniesbaswedan dkijakarta bacins mania lapar galak kenyang begonkalo yg ini lapar kenyang sama begoknyau,0,"['rt', 'regezs', 'deqlz', 'zrn', 'aniesbaswedan', 'dkijakarta', 'bacins', 'mania', 'lapar', 'galak', 'kenyang', 'begonkalo', 'yg', 'ini', 'lapar', 'kenyang', 'sama', 'begoknyau']","['regezs', 'deqlz', 'zrn', 'aniesbaswedan', 'dkijakarta', 'bacins', 'mania', 'lapar', 'galak', 'kenyang', 'begonkalo', 'lapar', 'kenyang', 'begoknyau']","['regezs', 'deqlz', 'zrn', 'aniesbaswedan', 'dkijakarta', 'bacins', 'mania', 'lapar', 'galak', 'kenyang', 'begonkalo', 'lapar', 'kenyang', 'begoknyau']"
441,katadatacoid aniesbaswedan mwnyedihkananies dikroyok rame aniesfokuskerja,0,"['katadatacoid', 'aniesbaswedan', 'mwnyedihkananies', 'dikroyok', 'rame', 'aniesfokuskerja']","['katadatacoid', 'aniesbaswedan', 'mwnyedihkananies', 'dikroyok', 'rame', 'aniesfokuskerja']","['katadatacoid', 'aniesbaswedan', 'mwnyedihkananies', 'dikroyok', 'rame', 'aniesfokuskerja']"
442,ustadtengkuzul cara pandang partai moncong putih melihat sesuatu ibarat pepatah semut diseberang lautan tampak gajah di pelupuk mata tidak kelihatannyang terang benderang membakar hutan di sumatera dan kalimantan di biarkannaniesfokuskerjananiesfokuskerja,0,"['ustadtengkuzul', 'cara', 'pandang', 'partai', 'moncong', 'putih', 'melihat', 'sesuatu', 'ibarat', 'pepatah', 'semut', 'diseberang', 'lautan', 'tampak', 'gajah', 'di', 'pelupuk', 'mata', 'tidak', 'kelihatannyang', 'terang', 'benderang', 'membakar', 'hutan', 'di', 'sumatera', 'dan', 'kalimantan', 'di', 'biarkannaniesfokuskerjananiesfokuskerja']","['ustadtengkuzul', 'pandang', 'partai', 'moncong', 'putih', 'pepatah', 'semut', 'diseberang', 'lautan', 'gajah', 'pelupuk', 'mata', 'kelihatannyang', 'terang', 'benderang', 'membakar', 'hutan', 'sumatera', 'kalimantan', 'biarkannaniesfokuskerjananiesfokuskerja']","['ustadtengkuzul', 'pandang', 'partai', 'moncong', 'putih', 'pepatah', 'semut', 'seberang', 'laut', 'gajah', 'pelupuk', 'mata', 'kelihatannyang', 'terang', 'benderang', 'bakar', 'hutan', 'sumatera', 'kalimantan', 'biarkannaniesfokuskerjananiesfokuskerja']"
443,karena anies itu goodbenermeooongnnaniessebarproyek aniesgabisakerja aniesbaswedangubernurgagal anies anieslayakdimakzulkan aniesfokuskerja politikk jokowi jokowimaruf jokowiperiode jokowimaruf jokowikamisandimana jokowibasmikorupsi nnhttpstcosvkvbw,0,"['karena', 'anies', 'itu', 'goodbenermeooongnnaniessebarproyek', 'aniesgabisakerja', 'aniesbaswedangubernurgagal', 'anies', 'anieslayakdimakzulkan', 'aniesfokuskerja', 'politikk', 'jokowi', 'jokowimaruf', 'jokowiperiode', 'jokowimaruf', 'jokowikamisandimana', 'jokowibasmikorupsi', 'nnhttpstcosvkvbw']","['anies', 'goodbenermeooongnnaniessebarproyek', 'aniesgabisakerja', 'aniesbaswedangubernurgagal', 'anies', 'anieslayakdimakzulkan', 'aniesfokuskerja', 'politikk', 'jokowi', 'jokowimaruf', 'jokowiperiode', 'jokowimaruf', 'jokowikamisandimana', 'jokowibasmikorupsi', 'nnhttpstcosvkvbw']","['anies', 'goodbenermeooongnnaniessebarproyek', 'aniesgabisakerja', 'aniesbaswedangubernurgagal', 'anies', 'anieslayakdimakzulkan', 'aniesfokuskerja', 'politikk', 'jokowi', 'jokowimaruf', 'jokowiperiode', 'jokowimaruf', 'jokowikamisandimana', 'jokowibasmikorupsi', 'nnhttpstcosvkvbw']"
444,geiszchalifah maklumlah aniesbaswedan kan gubernur indonesia jadi banjir dimana tetep dia nyang disalahin naniesfokuskerja naniesfokuskerja,0,"['geiszchalifah', 'maklumlah', 'aniesbaswedan', 'kan', 'gubernur', 'indonesia', 'jadi', 'banjir', 'dimana', 'tetep', 'dia', 'nyang', 'disalahin', 'naniesfokuskerja', 'naniesfokuskerja']","['geiszchalifah', 'maklumlah', 'aniesbaswedan', 'gubernur', 'indonesia', 'banjir', 'dimana', 'tetep', 'nyang', 'disalahin', 'naniesfokuskerja', 'naniesfokuskerja']","['geiszchalifah', 'maklum', 'aniesbaswedan', 'gubernur', 'indonesia', 'banjir', 'mana', 'tetep', 'nyang', 'disalahin', 'naniesfokuskerja', 'naniesfokuskerja']"
445,ternyata negeri kadrun menemukan antivirus corona kecebong polisikannies hanya cari proyek ajananiesfokuskerja,1,"['ternyata', 'negeri', 'kadrun', 'menemukan', 'antivirus', 'corona', 'kecebong', 'polisikannies', 'hanya', 'cari', 'proyek', 'ajananiesfokuskerja']","['negeri', 'kadrun', 'menemukan', 'antivirus', 'corona', 'kecebong', 'polisikannies', 'cari', 'proyek', 'ajananiesfokuskerja']","['negeri', 'kadrun', 'temu', 'antivirus', 'corona', 'kecebong', 'polisikannies', 'cari', 'proyek', 'ajananiesfokuskerja']"
446,marlinaidha aniesbaswedan bikin meriang manusia yg didalam hatinya penuh kedengkiananiesfokuskerja,0,"['marlinaidha', 'aniesbaswedan', 'bikin', 'meriang', 'manusia', 'yg', 'didalam', 'hatinya', 'penuh', 'kedengkiananiesfokuskerja']","['marlinaidha', 'aniesbaswedan', 'meriang', 'manusia', 'didalam', 'hatinya', 'penuh', 'kedengkiananiesfokuskerja']","['marlinaidha', 'aniesbaswedan', 'meriang', 'manusia', 'dalam', 'hati', 'penuh', 'kedengkiananiesfokuskerja']"
447,stevaniehuangg resmawatieyis sudah di ras massal aja akunub buzzer rp spt resmawatieyis ini dilaporkan akun tsbt mengandung hate speech biar diblokir tweeter aniesfokuskerja,1,"['stevaniehuangg', 'resmawatieyis', 'sudah', 'di', 'ras', 'massal', 'aja', 'akunub', 'buzzer', 'rp', 'spt', 'resmawatieyis', 'ini', 'dilaporkan', 'akun', 'tsbt', 'mengandung', 'hate', 'speech', 'biar', 'diblokir', 'tweeter', 'aniesfokuskerja']","['stevaniehuangg', 'resmawatieyis', 'ras', 'massal', 'akunub', 'buzzer', 'rp', 'spt', 'resmawatieyis', 'dilaporkan', 'akun', 'tsbt', 'mengandung', 'hate', 'speech', 'diblokir', 'tweeter', 'aniesfokuskerja']","['stevaniehuangg', 'resmawatieyis', 'ras', 'massal', 'akunub', 'buzzer', 'rp', 'spt', 'resmawatieyis', 'lapor', 'akun', 'tsbt', 'kandung', 'hate', 'speech', 'blokir', 'tweeter', 'aniesfokuskerja']"
448,ekokuntadhi anak kafir disini koar koar sama pak aniesbandung jateng gak kalian colekoh iya kan proyek nya di jakarta nasi bungkus cebongnpadahal pak aniesfokuskerja,1,"['ekokuntadhi', 'anak', 'kafir', 'disini', 'koar', 'koar', 'sama', 'pak', 'aniesbandung', 'jateng', 'gak', 'kalian', 'colekoh', 'iya', 'kan', 'proyek', 'nya', 'di', 'jakarta', 'nasi', 'bungkus', 'cebongnpadahal', 'pak', 'aniesfokuskerja']","['ekokuntadhi', 'anak', 'kafir', 'koar', 'koar', 'aniesbandung', 'jateng', 'colekoh', 'iya', 'proyek', 'jakarta', 'nasi', 'bungkus', 'cebongnpadahal', 'aniesfokuskerja']","['ekokuntadhi', 'anak', 'kafir', 'koar', 'koar', 'aniesbandung', 'jateng', 'colekoh', 'iya', 'proyek', 'jakarta', 'nasi', 'bungkus', 'cebongnpadahal', 'aniesfokuskerja']"
449,baca ah biar ga asal bacot ga asal ngegasnaniesfokuskerjanhariunfaedahn httpstcolujwkcgz,1,"['baca', 'ah', 'biar', 'ga', 'asal', 'bacot', 'ga', 'asal', 'ngegasnaniesfokuskerjanhariunfaedahn', 'httpstcolujwkcgz']","['baca', 'ah', 'bacot', 'ngegasnaniesfokuskerjanhariunfaedahn', 'httpstcolujwkcgz']","['baca', 'ah', 'bacot', 'ngegasnaniesfokuskerjanhariunfaedahn', 'httpstcolujwkcgz']"
450,rt seruanhl sehebathebatnya surabaya dalam hal mengolah sampah maka tetap jauh lebih hebat warga dki jakarta yang bisa menyulap sampahu,0,"['rt', 'seruanhl', 'sehebathebatnya', 'surabaya', 'dalam', 'hal', 'mengolah', 'sampah', 'maka', 'tetap', 'jauh', 'lebih', 'hebat', 'warga', 'dki', 'jakarta', 'yang', 'bisa', 'menyulap', 'sampahu']","['seruanhl', 'sehebathebatnya', 'surabaya', 'mengolah', 'sampah', 'hebat', 'warga', 'dki', 'jakarta', 'menyulap', 'sampahu']","['seruanhl', 'sehebathebatnya', 'surabaya', 'olah', 'sampah', 'hebat', 'warga', 'dki', 'jakarta', 'sulap', 'sampahu']"
451,rt airinnz kata ahoknpenak toh jamanku jadi gubernuruddudeuddudenngw setuju dengan ucapan ahok ininnjika kalian juga setuju ayoo rtuddudeuddudennnu,0,"['rt', 'airinnz', 'kata', 'ahoknpenak', 'toh', 'jamanku', 'jadi', 'gubernuruddudeuddudenngw', 'setuju', 'dengan', 'ucapan', 'ahok', 'ininnjika', 'kalian', 'juga', 'setuju', 'ayoo', 'rtuddudeuddudennnu']","['airinnz', 'ahoknpenak', 'jamanku', 'gubernuruddudeuddudenngw', 'setuju', 'ucapan', 'ahok', 'ininnjika', 'setuju', 'ayoo', 'rtuddudeuddudennnu']","['airinnz', 'ahoknpenak', 'jaman', 'gubernuruddudeuddudenngw', 'tuju', 'ucap', 'ahok', 'ininnjika', 'tuju', 'ayoo', 'rtuddudeuddudennnu']"
452,coffeeandme dkijakarta aniesbaswedan udah gitu dibilang berkah sama pasukan nasi bungkus yang dapet honor rebuan ndie yang seneng gue yang kerendem nnniesmundurlah,0,"['coffeeandme', 'dkijakarta', 'aniesbaswedan', 'udah', 'gitu', 'dibilang', 'berkah', 'sama', 'pasukan', 'nasi', 'bungkus', 'yang', 'dapet', 'honor', 'rebuan', 'ndie', 'yang', 'seneng', 'gue', 'yang', 'kerendem', 'nnniesmundurlah']","['coffeeandme', 'dkijakarta', 'aniesbaswedan', 'udah', 'gitu', 'dibilang', 'berkah', 'pasukan', 'nasi', 'bungkus', 'dapet', 'honor', 'rebuan', 'ndie', 'seneng', 'gue', 'kerendem', 'nnniesmundurlah']","['coffeeandme', 'dkijakarta', 'aniesbaswedan', 'udah', 'gitu', 'bilang', 'berkah', 'pasu', 'nasi', 'bungkus', 'dapet', 'honor', 'rebu', 'ndie', 'neng', 'gue', 'kerendem', 'nnniesmundurlah']"
453,kedunguan gubernur amp walikotanya sepadan pemimpin seperti ini masih mau dipaertahankannniesmundurlah nbanjirjakartaniesdimanannhttpstcopmiopkgrh,1,"['kedunguan', 'gubernur', 'amp', 'walikotanya', 'sepadan', 'pemimpin', 'seperti', 'ini', 'masih', 'mau', 'dipaertahankannniesmundurlah', 'nbanjirjakartaniesdimanannhttpstcopmiopkgrh']","['kedunguan', 'gubernur', 'walikotanya', 'sepadan', 'pemimpin', 'dipaertahankannniesmundurlah', 'nbanjirjakartaniesdimanannhttpstcopmiopkgrh']","['dungu', 'gubernur', 'walikotanya', 'padan', 'pimpin', 'dipaertahankannniesmundurlah', 'nbanjirjakartaniesdimanannhttpstcopmiopkgrh']"
454,rt kangkayu kedunguan gubernur amp walikotanya sepadan pemimpin seperti ini masih mau dipaertahankannniesmundurlah nbanjirjakartanu,1,"['rt', 'kangkayu', 'kedunguan', 'gubernur', 'amp', 'walikotanya', 'sepadan', 'pemimpin', 'seperti', 'ini', 'masih', 'mau', 'dipaertahankannniesmundurlah', 'nbanjirjakartanu']","['kangkayu', 'kedunguan', 'gubernur', 'walikotanya', 'sepadan', 'pemimpin', 'dipaertahankannniesmundurlah', 'nbanjirjakartanu']","['kangkayu', 'dungu', 'gubernur', 'walikotanya', 'padan', 'pimpin', 'dipaertahankannniesmundurlah', 'nbanjirjakartanu']"
455,omnibus law ciptakan lapangan kerja nnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti sumutberani indonesia tolakagendakhilafahfpi httpstcoiqoktcrp,0,"['omnibus', 'law', 'ciptakan', 'lapangan', 'kerja', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'httpstcoiqoktcrp']","['omnibus', 'law', 'ciptakan', 'lapangan', 'kerja', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'httpstcoiqoktcrp']","['omnibus', 'law', 'cipta', 'lapang', 'kerja', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'httpstcoiqoktcrp']"
456,tidak akan susah cari kerja setelah kuliah nnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti sumutberani indonesia tolakagendakhilafahfpi kapolribasmiradikalis httpstcozepfcus,0,"['tidak', 'akan', 'susah', 'cari', 'kerja', 'setelah', 'kuliah', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'httpstcozepfcus']","['susah', 'cari', 'kerja', 'kuliah', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'httpstcozepfcus']","['susah', 'cari', 'kerja', 'kuliah', 'nnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'httpstcozepfcus']"
457,fagtng juara ngeles dan mencari kambing hitam lempar kesalahan dan jago pencitraan niesmundurlah nieshancurkanmonas gubernurterbodoh,1,"['fagtng', 'juara', 'ngeles', 'dan', 'mencari', 'kambing', 'hitam', 'lempar', 'kesalahan', 'dan', 'jago', 'pencitraan', 'niesmundurlah', 'nieshancurkanmonas', 'gubernurterbodoh']","['fagtng', 'juara', 'ngeles', 'mencari', 'kambing', 'hitam', 'lempar', 'kesalahan', 'jago', 'pencitraan', 'niesmundurlah', 'nieshancurkanmonas', 'gubernurterbodoh']","['fagtng', 'juara', 'ngeles', 'cari', 'kambing', 'hitam', 'lempar', 'salah', 'jago', 'citra', 'niesmundurlah', 'nieshancurkanmonas', 'gubernurterbodoh']"
458,candraasmara mtuhasan nies senang melihat wajah wajah bahagia ininnniesmundurlah,0,"['candraasmara', 'mtuhasan', 'nies', 'senang', 'melihat', 'wajah', 'wajah', 'bahagia', 'ininnniesmundurlah']","['candraasmara', 'mtuhasan', 'nies', 'senang', 'wajah', 'wajah', 'bahagia', 'ininnniesmundurlah']","['candraasmara', 'mtuhasan', 'nies', 'senang', 'wajah', 'wajah', 'bahagia', 'ininnniesmundurlah']"
459,rt satrioswr candraasmara mtuhasan nies senang melihat wajah wajah bahagia ininnniesmundurlah,0,"['rt', 'satrioswr', 'candraasmara', 'mtuhasan', 'nies', 'senang', 'melihat', 'wajah', 'wajah', 'bahagia', 'ininnniesmundurlah']","['satrioswr', 'candraasmara', 'mtuhasan', 'nies', 'senang', 'wajah', 'wajah', 'bahagia', 'ininnniesmundurlah']","['satrioswr', 'candraasmara', 'mtuhasan', 'nies', 'senang', 'wajah', 'wajah', 'bahagia', 'ininnniesmundurlah']"
460,milenial pasti dukung omnibus lawnnnnkickniessavewarga niesmundurlah wisatahalalalakadrun selamatnatalsobatnkri jokowi bersihkankampusdarihti sumutberani indonesia tolakagendakhilafahfpi kapolribasmiradikalis lagulamakambinghitam damainataldamaidihati httpstcokijkz,0,"['milenial', 'pasti', 'dukung', 'omnibus', 'lawnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'damainataldamaidihati', 'httpstcokijkz']","['milenial', 'dukung', 'omnibus', 'lawnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'damainataldamaidihati', 'httpstcokijkz']","['milenial', 'dukung', 'omnibus', 'lawnnnnkickniessavewarga', 'niesmundurlah', 'wisatahalalalakadrun', 'selamatnatalsobatnkri', 'jokowi', 'bersihkankampusdarihti', 'sumutberani', 'indonesia', 'tolakagendakhilafahfpi', 'kapolribasmiradikalis', 'lagulamakambinghitam', 'damainataldamaidihati', 'httpstcokijkz']"
461,rt dwiyanadkm wouy ini sapa yg bikin udeuddudeuddnnniesmundurlah httpstcojijtib,0,"['rt', 'dwiyanadkm', 'wouy', 'ini', 'sapa', 'yg', 'bikin', 'udeuddudeuddnnniesmundurlah', 'httpstcojijtib']","['dwiyanadkm', 'wouy', 'sapa', 'udeuddudeuddnnniesmundurlah', 'httpstcojijtib']","['dwiyanadkm', 'wouy', 'sapa', 'udeuddudeuddnnniesmundurlah', 'httpstcojijtib']"
